이름,연도,타율,출루,장타,OPS,경기당득점,경기당안타,경기당2루타,경기당3루타,경기당홈런,경기당루타,경기당타점,경기당도루,경기당볼넷,경기당삼진,경기당병살,경기당희생타
LG,1993,0.256,0.323,0.366,0.689,3.9365079365079363,8.484126984126984,1.3968253968253967,0.25396825396825395,0.5873015873015873,12.15079365079365,3.6746031746031744,0.9285714285714286,2.984126984126984,4.714285714285714,0.753968253968254,0.7222222222222222
한화,2001,0.275,0.357,0.426,0.783,4.954887218045113,9.436090225563909,1.586466165413534,0.11278195488721804,1.112781954887218,14.586466165413533,4.7218045112781954,1.0150375939849625,4.12781954887218,6.593984962406015,0.7969924812030075,0.5639097744360902
현대,2001,0.268,0.363,0.429,0.791,5.345864661654136,8.962406015037594,1.2481203007518797,0.15037593984962405,1.2706766917293233,14.323308270676693,5.015037593984962,0.7443609022556391,4.496240601503759,6.849624060150376,0.8195488721804511,0.5789473684210527
SK,2013,0.265,0.346,0.406,0.752,4.59375,8.859375,1.4765625,0.15625,0.96875,13.5546875,4.359375,1.125,3.6328125,7.171875,0.7734375,0.6484375
삼성,2011,0.259,0.343,0.376,0.719,4.6992481203007515,8.646616541353383,1.4511278195488722,0.15037593984962405,0.7142857142857143,12.541353383458647,4.398496240601504,1.1879699248120301,3.924812030075188,7.067669172932331,0.7293233082706767,0.5488721804511278
SK,2005,0.269,0.355,0.403,0.757,4.674603174603175,9.03968253968254,1.380952380952381,0.09523809523809523,0.9682539682539683,13.515873015873016,4.436507936507937,0.8015873015873016,3.9285714285714284,6.396825396825397,0.6984126984126984,1.0793650793650793
LG,2000,0.273,0.356,0.414,0.77,5.165413533834586,9.31578947368421,1.7067669172932332,0.16541353383458646,0.9172932330827067,14.105263157894736,4.864661654135339,0.7293233082706767,4.157894736842105,6.052631578947368,0.6992481203007519,0.631578947368421
해태,1985,0.272,0.337,0.402,0.74,4.390909090909091,9.172727272727272,1.4545454545454546,0.11818181818181818,0.9,13.563636363636364,3.9727272727272727,1.1818181818181819,3.1636363636363636,3.5090909090909093,0.7727272727272727,0.5454545454545454
LG,2010,0.276,0.349,0.411,0.759,5.172932330827067,9.548872180451127,1.6766917293233083,0.12781954887218044,0.9097744360902256,14.210526315789474,4.902255639097745,1.2706766917293233,3.654135338345865,6.819548872180451,0.7293233082706767,0.6165413533834586
쌍방울,1991,0.253,0.338,0.379,0.717,4.396825396825397,8.261904761904763,1.5714285714285714,0.23809523809523808,0.6904761904761905,12.380952380952381,4.007936507936508,1.0317460317460319,3.7698412698412698,5.761904761904762,0.7380952380952381,0.36507936507936506
현대,2005,0.256,0.344,0.399,0.743,4.468253968253968,8.5,1.3333333333333333,0.12698412698412698,1.0634920634920635,13.277777777777779,4.198412698412699,0.6428571428571429,3.634920634920635,6.484126984126984,0.6746031746031746,0.8333333333333334
LG,2013,0.282,0.355,0.386,0.741,4.8125,9.453125,1.515625,0.296875,0.4609375,12.9453125,4.484375,1.0859375,3.5234375,6.296875,0.625,0.7109375
롯데,2021,0.278,0.356,0.399,0.756,5.048611111111111,9.67361111111111,1.8472222222222223,0.06944444444444445,0.7430555555555556,13.88888888888889,4.840277777777778,0.4166666666666667,4.020833333333333,6.729166666666667,0.7847222222222222,0.2638888888888889
롯데,2018,0.289,0.356,0.471,0.827,5.701388888888889,10.305555555555555,2.0069444444444446,0.11805555555555555,1.4097222222222223,16.77777777777778,5.5,0.4722222222222222,3.2708333333333335,8.034722222222221,0.8611111111111112,0.3125
해태/KIA,2001,0.278,0.353,0.428,0.782,5.135338345864661,9.496240601503759,1.6616541353383458,0.12781954887218044,1.0676691729323309,14.61654135338346,4.7894736842105265,0.6917293233082706,3.736842105263158,5.819548872180451,0.9699248120300752,0.38345864661654133
한화,2006,0.253,0.331,0.38,0.711,4.055555555555555,8.38888888888889,1.5158730158730158,0.023809523809523808,0.873015873015873,12.571428571428571,3.8174603174603177,0.5158730158730159,3.507936507936508,6.349206349206349,0.9523809523809523,0.5396825396825397
한화,2004,0.268,0.34,0.423,0.764,4.7518796992481205,9.1203007518797,1.8421052631578947,0.12781954887218044,1.0526315789473684,14.37593984962406,4.548872180451128,0.6165413533834586,3.4285714285714284,6.93984962406015,0.8045112781954887,0.6616541353383458
해태,1986,0.259,0.325,0.39,0.715,4.388888888888889,8.601851851851851,1.2592592592592593,0.16666666666666666,0.9166666666666666,12.944444444444445,4.101851851851852,1.1111111111111112,2.9722222222222223,3.759259259259259,0.7592592592592593,0.7037037037037037
히어로즈,2009,0.272,0.356,0.434,0.789,5.135338345864661,9.165413533834586,1.7142857142857142,0.15037593984962405,1.150375939849624,14.631578947368421,4.887218045112782,1.443609022556391,4.112781954887218,6.804511278195489,0.8721804511278195,0.48120300751879697
SK,2012,0.258,0.333,0.384,0.717,4.2406015037593985,8.421052631578947,1.481203007518797,0.11278195488721804,0.8120300751879699,12.563909774436091,3.9323308270676693,0.7819548872180451,3.345864661654135,6.496240601503759,0.6390977443609023,0.8872180451127819
삼성,1984,0.27,0.343,0.396,0.739,4.35,8.89,1.47,0.18,0.78,13.06,4.13,0.75,3.13,4.22,0.62,0.62
SK,2010,0.274,0.355,0.412,0.768,5.293233082706767,9.150375939849624,1.669172932330827,0.12030075187969924,0.9022556390977443,13.766917293233083,4.87218045112782,1.2105263157894737,3.6390977443609023,6.112781954887218,0.6466165413533834,1.105263157894737
쌍방울,1996,0.264,0.34,0.369,0.709,4.325396825396825,8.61111111111111,1.5238095238095237,0.2619047619047619,0.4603174603174603,12.03968253968254,3.880952380952381,0.6746031746031746,3.388888888888889,5.476190476190476,0.7063492063492064,1.1349206349206349
KIA,2012,0.256,0.343,0.347,0.69,4.157894736842105,8.360902255639099,1.481203007518797,0.14285714285714285,0.40601503759398494,11.345864661654135,3.8947368421052633,0.9924812030075187,4.090225563909774,5.93984962406015,0.7518796992481203,0.9924812030075187
SK,2018,0.281,0.356,0.473,0.829,5.756944444444445,9.743055555555555,1.625,0.09027777777777778,1.6180555555555556,16.40277777777778,5.493055555555555,0.75,3.3541666666666665,7.493055555555555,0.7152777777777778,0.375
OB,1993,0.258,0.328,0.36,0.688,3.753968253968254,8.46031746031746,1.3968253968253967,0.2698412698412698,0.46825396825396826,11.801587301587302,3.507936507936508,0.6825396825396826,3.1984126984126986,4.849206349206349,0.8253968253968254,0.9365079365079365
SK,2014,0.291,0.362,0.434,0.795,5.7421875,10.0390625,1.9140625,0.171875,0.8984375,14.9921875,5.4375,1.0859375,3.4921875,7.234375,0.71875,0.7109375
NC,2021,0.261,0.343,0.416,0.759,4.875,8.708333333333334,1.4097222222222223,0.11805555555555555,1.1805555555555556,13.895833333333334,4.652777777777778,0.6944444444444444,3.548611111111111,7.590277777777778,0.6527777777777778,0.4097222222222222
넥센,2012,0.243,0.325,0.37,0.696,4.12781954887218,7.93984962406015,1.4210526315789473,0.21052631578947367,0.7669172932330827,12.082706766917294,3.827067669172932,1.3458646616541354,3.5789473684210527,6.706766917293233,0.5939849624060151,0.6917293233082706
SK,2006,0.254,0.329,0.375,0.704,4.0396825396825395,8.404761904761905,1.3571428571428572,0.15079365079365079,0.7857142857142857,12.420634920634921,3.873015873015873,0.9285714285714286,3.365079365079365,6.817460317460317,0.6666666666666666,0.7619047619047619
삼성,2006,0.255,0.341,0.36,0.701,4.26984126984127,8.277777777777779,1.5238095238095237,0.07142857142857142,0.5793650793650794,11.682539682539682,4.007936507936508,0.9603174603174603,3.7857142857142856,5.468253968253968,0.8492063492063492,0.7142857142857143
한화,2008,0.254,0.333,0.395,0.728,4.698412698412699,8.619047619047619,1.619047619047619,0.15873015873015872,0.9523809523809523,13.412698412698413,4.492063492063492,0.7698412698412699,3.6746031746031744,6.111111111111111,0.7936507936507936,0.4126984126984127
넥센,2018,0.288,0.355,0.448,0.802,5.729166666666667,10.284722222222221,2.0,0.13194444444444445,1.1458333333333333,15.98611111111111,5.465277777777778,0.7013888888888888,3.2777777777777777,8.38888888888889,0.6458333333333334,0.2222222222222222
삼성,1996,0.249,0.327,0.37,0.697,4.0476190476190474,8.166666666666666,1.5158730158730158,0.18253968253968253,0.6984126984126984,12.142857142857142,3.7936507936507935,1.0714285714285714,3.357142857142857,6.404761904761905,0.6111111111111112,0.4444444444444444
롯데,2014,0.287,0.369,0.436,0.805,5.59375,10.0703125,1.96875,0.203125,0.9453125,15.28125,5.359375,0.4921875,4.171875,7.53125,0.7421875,0.484375
한화,2009,0.269,0.348,0.426,0.774,4.93984962406015,9.330827067669173,1.5789473684210527,0.09774436090225563,1.2330827067669172,14.80451127819549,4.7293233082706765,0.518796992481203,3.744360902255639,7.646616541353383,0.9473684210526315,0.3233082706766917
넥센,2016,0.293,0.368,0.44,0.808,5.645833333333333,10.166666666666666,1.7638888888888888,0.2708333333333333,0.9305555555555556,15.26388888888889,5.3125,1.0694444444444444,3.861111111111111,6.638888888888889,0.8402777777777778,0.2361111111111111
넥센,2017,0.29,0.357,0.437,0.794,5.479166666666667,10.270833333333334,1.8541666666666667,0.20833333333333334,0.9791666666666666,15.479166666666666,5.194444444444445,0.4861111111111111,3.25,7.402777777777778,0.8958333333333334,0.14583333333333334
LG,2012,0.261,0.332,0.354,0.687,4.090225563909774,8.902255639097744,1.593984962406015,0.13533834586466165,0.44360902255639095,12.097744360902256,3.8496240601503757,1.0526315789473684,3.443609022556391,6.443609022556391,0.8045112781954887,0.6015037593984962
KIA,2009,0.267,0.357,0.427,0.785,5.30827067669173,8.954887218045112,1.481203007518797,0.18045112781954886,1.1729323308270676,14.31578947368421,5.045112781954887,0.849624060150376,4.353383458646617,6.69172932330827,0.8345864661654135,0.556390977443609
삼성,1983,0.263,0.333,0.393,0.726,4.48,8.89,1.43,0.14,0.9,13.3,4.21,0.7,3.14,4.27,0.62,0.66
KT,2019,0.277,0.344,0.385,0.729,4.513888888888889,9.541666666666666,1.2916666666666667,0.1388888888888889,0.7152777777777778,13.256944444444445,4.270833333333333,0.7152777777777778,3.298611111111111,6.756944444444445,0.7847222222222222,0.3125
SSG,2022,0.254,0.336,0.396,0.732,5.0,8.645833333333334,1.6875,0.125,0.9583333333333334,13.458333333333334,4.736111111111111,0.6805555555555556,3.6805555555555554,7.465277777777778,0.6666666666666666,0.5347222222222222
LG,2018,0.293,0.353,0.445,0.797,5.472222222222222,10.32638888888889,2.076388888888889,0.08333333333333333,1.0277777777777777,15.652777777777779,5.138888888888889,0.4930555555555556,2.9027777777777777,6.951388888888889,0.8680555555555556,0.3541666666666667
삼성,1995,0.25,0.324,0.374,0.699,4.428571428571429,8.30952380952381,1.5793650793650793,0.15873015873015872,0.746031746031746,12.444444444444445,4.095238095238095,0.7936507936507936,3.0476190476190474,5.738095238095238,0.6111111111111112,0.4365079365079365
NC,2014,0.282,0.353,0.447,0.8,5.7578125,9.7578125,1.78125,0.28125,1.1171875,15.453125,5.4453125,1.203125,3.4609375,7.171875,0.703125,0.34375
한화,1995,0.249,0.323,0.38,0.703,4.0476190476190474,8.23015873015873,1.626984126984127,0.1984126984126984,0.7619047619047619,12.53968253968254,3.7857142857142856,0.7698412698412699,3.1984126984126986,5.944444444444445,0.6349206349206349,0.7936507936507936
해태,1989,0.255,0.339,0.364,0.703,4.166666666666667,8.425,1.1833333333333333,0.075,0.75,12.008333333333333,3.933333333333333,0.925,3.9166666666666665,4.233333333333333,0.925,0.475
쌍방울,1998,0.261,0.334,0.391,0.725,4.253968253968254,8.642857142857142,1.3968253968253967,0.24603174603174602,0.8015873015873016,12.936507936507937,3.9603174603174605,0.7380952380952381,3.492063492063492,6.015873015873016,0.746031746031746,0.753968253968254
KIA,2013,0.261,0.349,0.373,0.722,4.5859375,8.7890625,1.5234375,0.1015625,0.6875,12.578125,4.2578125,1.1015625,4.1953125,6.75,0.859375,0.609375
LG,2007,0.268,0.338,0.374,0.713,4.222222222222222,9.206349206349206,1.4761904761904763,0.15079365079365079,0.6190476190476191,12.841269841269842,4.031746031746032,1.0317460317460319,3.4206349206349205,5.587301587301587,0.8492063492063492,0.7063492063492064
한화,2002,0.256,0.328,0.42,0.748,4.533834586466165,8.631578947368421,1.5488721804511278,0.07518796992481203,1.2781954887218046,14.165413533834586,4.285714285714286,0.706766917293233,3.3533834586466167,8.0,0.7969924812030075,0.39097744360902253
LG,2005,0.26,0.327,0.389,0.717,4.76984126984127,8.714285714285714,1.5,0.16666666666666666,0.8333333333333334,13.047619047619047,4.396825396825397,1.1825396825396826,2.7698412698412698,7.261904761904762,0.5714285714285714,0.6349206349206349
롯데,2007,0.27,0.34,0.377,0.717,4.23015873015873,9.142857142857142,1.5317460317460319,0.14285714285714285,0.6031746031746031,12.76984126984127,3.9761904761904763,0.5317460317460317,3.2142857142857144,6.055555555555555,0.6904761904761905,0.8253968253968254
KT,2021,0.265,0.356,0.382,0.738,4.993055555555555,8.847222222222221,1.5208333333333333,0.0763888888888889,0.7361111111111112,12.729166666666666,4.6875,0.7777777777777778,4.479166666666667,7.25,0.7291666666666666,0.4791666666666667
키움,2021,0.259,0.347,0.376,0.722,5.0,8.743055555555555,1.6944444444444444,0.19444444444444445,0.625,12.70138888888889,4.645833333333333,0.6666666666666666,4.118055555555555,7.298611111111111,0.6458333333333334,0.24305555555555555
현대,2007,0.271,0.346,0.384,0.729,4.2063492063492065,9.158730158730158,1.4126984126984128,0.05555555555555555,0.7619047619047619,12.968253968253968,4.023809523809524,0.40476190476190477,3.515873015873016,5.182539682539683,0.8809523809523809,0.9920634920634921
한화,2012,0.249,0.338,0.351,0.69,3.827067669172932,8.097744360902256,1.5639097744360901,0.09022556390977443,0.5338345864661654,11.443609022556391,3.601503759398496,0.8045112781954887,4.045112781954887,6.819548872180451,0.7669172932330827,0.7518796992481203
LG,1996,0.246,0.33,0.364,0.694,4.174603174603175,8.222222222222221,1.3015873015873016,0.14285714285714285,0.7777777777777778,12.142857142857142,3.9603174603174605,0.753968253968254,3.5,5.317460317460317,0.7063492063492064,0.7380952380952381
삼성,2016,0.293,0.367,0.439,0.806,5.916666666666667,10.36111111111111,1.7291666666666667,0.2361111111111111,0.9861111111111112,15.520833333333334,5.5,0.7222222222222222,3.8333333333333335,6.0,0.8263888888888888,0.6111111111111112
한화,1996,0.245,0.327,0.372,0.699,4.142857142857143,7.936507936507937,1.6111111111111112,0.18253968253968253,0.7142857142857143,12.055555555555555,3.9603174603174605,0.753968253968254,3.4285714285714284,6.634920634920635,0.7301587301587301,0.9682539682539683
삼성,2021,0.267,0.344,0.399,0.743,4.944444444444445,8.972222222222221,1.4166666666666667,0.125,0.9236111111111112,13.409722222222221,4.645833333333333,0.8055555555555556,3.7847222222222223,6.263888888888889,0.6805555555555556,0.3333333333333333
LG,2019,0.267,0.333,0.378,0.711,4.451388888888889,9.131944444444445,1.6180555555555556,0.10416666666666667,0.6527777777777778,12.916666666666666,4.194444444444445,0.7430555555555556,3.013888888888889,6.673611111111111,0.8125,0.3402777777777778
두산,2005,0.27,0.351,0.365,0.715,4.73015873015873,9.103174603174603,1.4523809523809523,0.1349206349206349,0.5,12.325396825396826,4.428571428571429,0.8174603174603174,3.6904761904761907,5.563492063492063,0.7380952380952381,0.6428571428571429
LG,2009,0.278,0.36,0.413,0.773,5.037593984962406,9.406015037593985,1.368421052631579,0.15789473684210525,0.9699248120300752,14.0,4.714285714285714,1.0601503759398496,4.150375939849624,5.87218045112782,0.9323308270676691,0.7293233082706767
롯데,2015,0.28,0.356,0.446,0.802,5.3125,9.67361111111111,1.7638888888888888,0.13194444444444445,1.2291666666666667,15.38888888888889,5.048611111111111,0.7222222222222222,3.6944444444444446,8.23611111111111,0.9444444444444444,0.5555555555555556
LG,2001,0.276,0.363,0.391,0.754,5.030075187969925,9.37593984962406,1.6466165413533835,0.18045112781954886,0.6390977443609023,13.300751879699249,4.7368421052631575,0.7218045112781954,4.43609022556391,5.706766917293233,0.7518796992481203,0.8571428571428571
삼성,2008,0.258,0.344,0.376,0.72,4.420634920634921,8.555555555555555,1.4841269841269842,0.11904761904761904,0.7301587301587301,12.468253968253968,4.126984126984127,0.46825396825396826,4.007936507936508,5.5476190476190474,0.9126984126984127,0.5555555555555556
롯데,1991,0.26,0.339,0.378,0.717,4.626984126984127,8.507936507936508,1.4047619047619047,0.36507936507936506,0.5793650793650794,12.380952380952381,4.23015873015873,0.7698412698412699,3.626984126984127,4.087301587301587,0.6190476190476191,0.9682539682539683
두산,2004,0.268,0.342,0.381,0.723,4.556390977443609,9.022556390977444,1.518796992481203,0.14285714285714285,0.6691729323308271,12.834586466165414,4.30827067669173,0.5338345864661654,3.255639097744361,5.864661654135339,0.6466165413533834,0.41353383458646614
롯데,2016,0.288,0.37,0.422,0.793,5.395833333333333,9.993055555555555,1.75,0.1388888888888889,0.8819444444444444,14.666666666666666,5.083333333333333,1.0069444444444444,4.138888888888889,7.368055555555555,0.8333333333333334,0.4305555555555556
키움,2022,0.252,0.333,0.363,0.697,4.3125,8.67361111111111,1.4097222222222223,0.22916666666666666,0.6527777777777778,12.5,4.006944444444445,0.4375,3.6597222222222223,7.166666666666667,0.6180555555555556,0.3402777777777778
KIA,2016,0.286,0.358,0.452,0.81,5.576388888888889,9.92361111111111,1.8333333333333333,0.19444444444444445,1.1805555555555556,15.6875,5.236111111111111,0.7013888888888888,3.4652777777777777,6.923611111111111,0.7569444444444444,0.4583333333333333
롯데,2012,0.263,0.326,0.364,0.69,3.827067669172932,8.864661654135338,1.518796992481203,0.12030075187969924,0.5488721804511278,12.270676691729323,3.601503759398496,0.8947368421052632,2.819548872180451,6.69172932330827,0.6842105263157895,0.8045112781954887
빙그레,1993,0.238,0.317,0.347,0.664,3.6031746031746033,7.7936507936507935,1.4285714285714286,0.10317460317460317,0.6428571428571429,11.357142857142858,3.388888888888889,0.7619047619047619,3.4365079365079363,5.896825396825397,0.746031746031746,0.5793650793650794
MBC,1986,0.265,0.33,0.353,0.682,4.018518518518518,8.925925925925926,1.4074074074074074,0.26851851851851855,0.3425925925925926,11.898148148148149,3.685185185185185,1.0740740740740742,2.9166666666666665,3.962962962962963,0.6018518518518519,0.8240740740740741
LG,2011,0.266,0.338,0.377,0.716,4.353383458646617,9.045112781954888,1.443609022556391,0.11278195488721804,0.706766917293233,12.834586466165414,4.052631578947368,0.8721804511278195,3.481203007518797,6.451127819548872,0.7969924812030075,0.6466165413533834
한화,2007,0.254,0.342,0.376,0.718,4.238095238095238,8.333333333333334,1.3095238095238095,0.10317460317460317,0.8253968253968254,12.325396825396826,3.984126984126984,0.38095238095238093,4.015873015873016,5.595238095238095,1.0158730158730158,0.6904761904761905
빙그레,1988,0.266,0.334,0.387,0.721,4.685185185185185,8.898148148148149,1.6388888888888888,0.19444444444444445,0.6759259259259259,12.953703703703704,4.305555555555555,0.7685185185185185,3.074074074074074,4.296296296296297,0.7222222222222222,0.6481481481481481
두산,2002,0.261,0.331,0.396,0.726,4.413533834586466,8.819548872180452,1.3082706766917294,0.15789473684210525,0.9774436090225563,13.37593984962406,4.180451127819549,0.7969924812030075,3.263157894736842,5.969924812030075,0.8045112781954887,0.3533834586466165
LG,2021,0.25,0.342,0.368,0.71,4.541666666666667,8.25,1.4583333333333333,0.0763888888888889,0.7638888888888888,12.152777777777779,4.319444444444445,0.6388888888888888,4.118055555555555,6.430555555555555,0.7083333333333334,0.3611111111111111
삼성,2007,0.254,0.341,0.365,0.706,3.9444444444444446,8.428571428571429,1.5158730158730158,0.07142857142857142,0.6825396825396826,12.134920634920634,3.7222222222222223,0.8015873015873016,4.055555555555555,5.380952380952381,0.7380952380952381,0.753968253968254
NC,2022,0.257,0.334,0.375,0.709,4.486111111111111,8.756944444444445,1.6041666666666667,0.09722222222222222,0.7291666666666666,12.743055555555555,4.256944444444445,0.6944444444444444,3.4791666666666665,6.8125,0.7777777777777778,0.3472222222222222
SK,2011,0.263,0.34,0.385,0.726,4.390977443609023,8.699248120300751,1.5338345864661653,0.13533834586466165,0.7518796992481203,12.759398496240602,4.2180451127819545,0.7894736842105263,3.5338345864661656,6.6992481203007515,0.6616541353383458,1.105263157894737
두산,2003,0.276,0.346,0.39,0.736,4.2330827067669174,9.406015037593985,1.5413533834586466,0.15789473684210525,0.6766917293233082,13.293233082706767,4.067669172932331,0.43609022556390975,3.398496240601504,5.30827067669173,0.9097744360902256,0.47368421052631576
롯데,2009,0.277,0.35,0.423,0.773,4.7894736842105265,9.19548872180451,1.894736842105263,0.11278195488721804,0.9097744360902256,14.045112781954888,4.488721804511278,0.7969924812030075,3.4285714285714284,6.135338345864661,0.9097744360902256,0.45112781954887216
두산,2012,0.26,0.322,0.352,0.673,3.9398496240601504,8.563909774436091,1.2932330827067668,0.19548872180451127,0.44360902255639095,11.578947368421053,3.6842105263157894,0.8721804511278195,2.7218045112781954,4.954887218045113,0.9699248120300752,0.7669172932330827
삼성,2022,0.27,0.334,0.387,0.721,4.604166666666667,9.42361111111111,1.6736111111111112,0.13194444444444445,0.7152777777777778,13.506944444444445,4.347222222222222,0.625,3.1041666666666665,7.145833333333333,0.8263888888888888,0.5763888888888888
쌍방울,1995,0.254,0.32,0.364,0.683,3.7777777777777777,8.365079365079366,1.3095238095238095,0.16666666666666666,0.6587301587301587,11.984126984126984,3.4761904761904763,1.0396825396825398,3.0238095238095237,4.761904761904762,0.5952380952380952,0.8174603174603174
롯데,1994,0.257,0.323,0.357,0.68,3.880952380952381,8.507936507936508,1.4285714285714286,0.2619047619047619,0.4603174603174603,11.841269841269842,3.626984126984127,1.3888888888888888,3.0,5.333333333333333,0.6349206349206349,0.4523809523809524
현대,1999,0.272,0.359,0.418,0.777,5.295454545454546,9.166666666666666,1.4166666666666667,0.13636363636363635,1.0833333333333333,14.106060606060606,4.9393939393939394,0.8257575757575758,4.068181818181818,5.909090909090909,0.6666666666666666,0.9621212121212122
롯데,2020,0.276,0.354,0.408,0.762,5.208333333333333,9.48611111111111,1.75,0.041666666666666664,0.9097222222222222,14.04861111111111,4.9375,0.625,3.951388888888889,6.076388888888889,1.0277777777777777,0.2708333333333333
해태,1983,0.267,0.332,0.385,0.717,4.23,8.92,1.3,0.15,0.78,12.86,3.88,1.31,2.94,3.82,0.75,0.37
롯데,1987,0.268,0.343,0.36,0.703,4.0,8.981481481481481,1.4907407407407407,0.25,0.37037037037037035,12.083333333333334,3.7037037037037037,0.9166666666666666,3.611111111111111,3.0555555555555554,0.9444444444444444,0.7962962962962963
한화,2003,0.254,0.343,0.393,0.736,4.338345864661654,8.503759398496241,1.6390977443609023,0.15037593984962405,0.9097744360902256,13.172932330827068,3.917293233082707,0.5864661654135338,4.075187969924812,6.669172932330827,0.6691729323308271,0.7669172932330827
LG,2016,0.29,0.361,0.417,0.779,5.458333333333333,10.166666666666666,1.6527777777777777,0.18055555555555555,0.8194444444444444,14.63888888888889,5.166666666666667,0.8402777777777778,3.6319444444444446,6.819444444444445,0.6388888888888888,0.4513888888888889
LG,2002,0.261,0.332,0.385,0.717,4.383458646616542,8.819548872180452,1.593984962406015,0.16541353383458646,0.7518796992481203,13.0,4.067669172932331,1.0526315789473684,3.0977443609022557,7.150375939849624,0.6842105263157895,0.6992481203007519
SK,2016,0.291,0.356,0.454,0.811,5.229166666666667,10.166666666666666,1.625,0.13194444444444445,1.2638888888888888,15.847222222222221,4.965277777777778,0.6180555555555556,2.9791666666666665,7.069444444444445,0.7222222222222222,0.4930555555555556
SK,2017,0.271,0.341,0.465,0.806,5.284722222222222,9.284722222222221,1.5416666666666667,0.10416666666666667,1.625,15.909722222222221,5.090277777777778,0.3680555555555556,2.9652777777777777,7.638888888888889,0.6736111111111112,0.3958333333333333
현대,1996,0.243,0.318,0.371,0.689,3.9126984126984126,7.944444444444445,1.3571428571428572,0.16666666666666666,0.8412698412698413,12.158730158730158,3.6666666666666665,0.8888888888888888,3.142857142857143,5.928571428571429,0.5238095238095238,0.8253968253968254
롯데,2017,0.285,0.356,0.433,0.789,5.159722222222222,9.895833333333334,1.7361111111111112,0.11805555555555555,1.0486111111111112,15.01388888888889,4.840277777777778,0.6388888888888888,3.173611111111111,7.069444444444445,1.0138888888888888,0.5277777777777778
삼미/청보,1985,0.252,0.328,0.36,0.688,3.7818181818181817,8.363636363636363,1.4363636363636363,0.08181818181818182,0.6636363636363637,11.954545454545455,3.418181818181818,0.6363636363636364,3.4363636363636365,4.154545454545454,0.8636363636363636,0.6454545454545455
태평양,1989,0.247,0.335,0.345,0.679,3.975,7.858333333333333,1.4833333333333334,0.20833333333333334,0.4,10.958333333333334,3.566666666666667,1.3916666666666666,4.016666666666667,4.541666666666667,0.6166666666666667,0.8166666666666667
삼성,2018,0.288,0.355,0.432,0.787,5.388888888888889,10.215277777777779,1.6736111111111112,0.2013888888888889,1.0138888888888888,15.333333333333334,5.083333333333333,0.8055555555555556,3.25,7.180555555555555,0.7986111111111112,0.3958333333333333
OB,1997,0.254,0.324,0.361,0.685,4.055555555555555,8.492063492063492,1.2619047619047619,0.16666666666666666,0.6666666666666666,12.087301587301587,3.8174603174603177,1.1349206349206349,3.0317460317460316,5.690476190476191,0.7619047619047619,0.5555555555555556
롯데,1988,0.27,0.339,0.377,0.717,4.462962962962963,8.953703703703704,1.3148148148148149,0.16666666666666666,0.6296296296296297,12.49074074074074,4.12962962962963,1.1759259259259258,3.212962962962963,3.0833333333333335,0.75,0.9629629629629629
KIA,2014,0.288,0.355,0.437,0.792,5.171875,9.9921875,1.921875,0.2109375,0.9453125,15.171875,4.9296875,0.9453125,3.25,6.796875,0.7421875,0.5234375
롯데,2013,0.261,0.345,0.36,0.705,4.34375,8.734375,1.625,0.140625,0.4765625,12.0703125,4.078125,1.0390625,3.921875,6.734375,0.71875,0.578125
KIA,2010,0.26,0.347,0.383,0.73,4.593984962406015,8.631578947368421,1.4285714285714286,0.12781954887218044,0.7969924812030075,12.706766917293233,4.315789473684211,0.8796992481203008,3.9323308270676693,6.503759398496241,0.8270676691729323,0.8195488721804511
KIA,2005,0.26,0.337,0.38,0.717,4.2936507936507935,8.746031746031745,1.4523809523809523,0.10317460317460317,0.7857142857142857,12.761904761904763,4.023809523809524,0.8015873015873016,3.4126984126984126,5.698412698412699,0.8015873015873016,0.626984126984127
