이름,연도,타율,출루,장타,OPS,경기당득점,경기당안타,경기당2루타,경기당3루타,경기당홈런,경기당루타,경기당타점,경기당도루,경기당볼넷,경기당삼진,경기당병살,경기당희생타
롯데,1984,0.257,0.331,0.377,0.708,4.05,8.4,1.39,0.2,0.71,12.32,3.74,1.08,3.26,4.46,0.58,0.56
롯데,1998,0.255,0.329,0.381,0.709,4.253968253968254,8.492063492063492,1.5873015873015872,0.2619047619047619,0.6825396825396826,12.65079365079365,3.9682539682539684,0.6031746031746031,3.1984126984126986,6.579365079365079,0.6031746031746031,0.7063492063492064
OB,1998,0.256,0.317,0.383,0.7,4.126984126984127,8.571428571428571,1.380952380952381,0.2222222222222222,0.8095238095238095,12.825396825396826,3.8015873015873014,0.9761904761904762,2.6825396825396823,5.658730158730159,0.6904761904761905,0.5158730158730159
MBC,1982,0.282,0.354,0.41,0.764,5.2375,9.4625,1.55,0.15,0.8125,13.75,4.7625,1.675,3.35,3.95,0.7,0.4
OB,1985,0.26,0.331,0.37,0.701,4.3,8.672727272727272,1.3272727272727274,0.24545454545454545,0.6090909090909091,12.318181818181818,3.9272727272727272,0.9727272727272728,3.2181818181818183,4.0181818181818185,0.4909090909090909,0.7909090909090909
롯데,1993,0.248,0.319,0.328,0.647,3.5873015873015874,8.03968253968254,1.2698412698412698,0.30158730158730157,0.23015873015873015,10.603174603174603,3.3492063492063493,1.380952380952381,3.0873015873015874,4.468253968253968,0.5952380952380952,0.9047619047619048
SK,2019,0.262,0.334,0.384,0.718,4.548611111111111,8.958333333333334,1.5138888888888888,0.09722222222222222,0.8125,13.104166666666666,4.319444444444445,0.8194444444444444,3.2083333333333335,6.708333333333333,0.6388888888888888,0.24305555555555555
KT,2022,0.254,0.33,0.375,0.704,4.381944444444445,8.590277777777779,1.3263888888888888,0.13194444444444445,0.8263888888888888,12.659722222222221,4.083333333333333,0.6180555555555556,3.6041666666666665,8.215277777777779,0.7291666666666666,0.4861111111111111
LG,2014,0.279,0.361,0.4,0.761,5.2109375,9.484375,1.6640625,0.171875,0.703125,13.6015625,4.8671875,0.8125,4.09375,6.3828125,0.875,0.6015625
KIA,2006,0.255,0.325,0.356,0.681,3.7777777777777777,8.468253968253968,1.5158730158730158,0.1746031746031746,0.49206349206349204,11.80952380952381,3.4206349206349205,0.7380952380952381,3.0952380952380953,5.158730158730159,0.7142857142857143,0.8095238095238095
SK,2015,0.272,0.349,0.41,0.759,4.8125,9.1875,1.4861111111111112,0.06944444444444445,1.0069444444444444,13.833333333333334,4.555555555555555,0.6527777777777778,3.4027777777777777,7.270833333333333,0.7847222222222222,0.7638888888888888
두산,2006,0.258,0.328,0.347,0.676,3.611111111111111,8.476190476190476,1.2063492063492063,0.2222222222222222,0.4365079365079365,11.436507936507937,3.373015873015873,1.0476190476190477,2.9206349206349205,5.0396825396825395,0.8095238095238095,0.6428571428571429
빙그레,1987,0.274,0.342,0.368,0.71,3.7962962962962963,9.0,1.3333333333333333,0.2037037037037037,0.4444444444444444,12.074074074074074,3.425925925925926,0.7314814814814815,3.0185185185185186,3.9166666666666665,0.7777777777777778,0.9629629629629629
KIA,2020,0.274,0.351,0.404,0.755,5.027777777777778,9.395833333333334,1.5555555555555556,0.09027777777777778,0.9027777777777778,13.840277777777779,4.805555555555555,0.3263888888888889,3.7083333333333335,6.645833333333333,0.7847222222222222,0.4375
MBC,1989,0.252,0.335,0.338,0.673,4.083333333333333,8.208333333333334,1.1583333333333334,0.3,0.35,11.016666666666667,3.816666666666667,1.4333333333333333,3.9166666666666665,4.075,0.7416666666666667,0.7083333333333334
삼성,1982,0.266,0.347,0.392,0.739,5.3625,8.8125,1.575,0.225,0.7125,12.975,4.675,1.8375,3.8375,4.3625,0.625,0.45
LG,2004,0.259,0.337,0.379,0.716,4.421052631578948,8.646616541353383,1.3233082706766917,0.18045112781954886,0.7669172932330827,12.631578947368421,4.165413533834586,0.518796992481203,3.3157894736842106,6.706766917293233,0.6691729323308271,0.5488721804511278
태평양,1994,0.244,0.316,0.365,0.681,3.8492063492063493,7.841269841269841,1.4206349206349207,0.14285714285714285,0.7222222222222222,11.714285714285714,3.5952380952380953,0.5238095238095238,3.0555555555555554,5.9523809523809526,0.6825396825396826,1.0
두산,2022,0.255,0.324,0.365,0.689,4.430555555555555,8.67361111111111,1.4583333333333333,0.08333333333333333,0.7013888888888888,12.402777777777779,4.111111111111111,0.625,3.125,6.993055555555555,0.8055555555555556,0.3680555555555556
한화,1997,0.253,0.325,0.381,0.707,3.8174603174603177,8.19047619047619,1.4285714285714286,0.14285714285714285,0.8095238095238095,12.333333333333334,3.5317460317460316,0.7777777777777778,3.0238095238095237,6.190476190476191,0.6984126984126984,1.0158730158730158
롯데,2006,0.25,0.327,0.357,0.684,3.873015873015873,8.206349206349206,1.373015873015873,0.023809523809523808,0.6984126984126984,11.722222222222221,3.6746031746031744,0.49206349206349204,3.3174603174603177,6.468253968253968,0.6666666666666666,0.9841269841269841
한화,2011,0.255,0.338,0.362,0.7,4.2706766917293235,8.360902255639099,1.2030075187969924,0.10526315789473684,0.6992481203007519,11.87218045112782,4.030075187969925,0.7518796992481203,3.669172932330827,6.81203007518797,0.6992481203007519,0.9774436090225563
롯데,1985,0.256,0.327,0.377,0.704,3.8727272727272726,8.363636363636363,1.5272727272727273,0.17272727272727273,0.7,12.336363636363636,3.6272727272727274,0.7181818181818181,3.2,4.045454545454546,0.7090909090909091,0.9636363636363636
OB,1992,0.259,0.332,0.393,0.725,4.341269841269841,8.698412698412698,1.3650793650793651,0.24603174603174602,0.873015873015873,13.174603174603174,4.055555555555555,0.7619047619047619,3.484126984126984,5.119047619047619,0.7777777777777778,0.7619047619047619
한화,1998,0.25,0.316,0.392,0.708,3.992063492063492,8.26984126984127,1.5952380952380953,0.07936507936507936,0.9761904761904762,12.952380952380953,3.746031746031746,0.746031746031746,2.6904761904761907,6.222222222222222,0.746031746031746,0.7857142857142857
OB,1982,0.283,0.349,0.412,0.762,4.9875,9.725,1.7125,0.2875,0.7125,14.15,4.525,1.325,3.0875,3.175,0.4375,0.575
쌍방울,1994,0.248,0.316,0.359,0.675,3.9206349206349205,8.15079365079365,1.2698412698412698,0.15873015873015872,0.6904761904761905,11.80952380952381,3.611111111111111,1.1984126984126984,3.0,4.936507936507937,0.6825396825396826,0.7936507936507936
히어로즈,2008,0.266,0.331,0.368,0.698,3.9603174603174605,9.119047619047619,1.507936507936508,0.15079365079365079,0.5555555555555556,12.595238095238095,3.738095238095238,0.7698412698412699,3.142857142857143,5.658730158730159,0.9047619047619048,0.40476190476190477
OB,1984,0.257,0.333,0.36,0.693,3.82,8.16,1.33,0.18,0.53,11.44,3.62,1.11,3.39,3.67,0.66,0.62
MBC,1983,0.256,0.323,0.354,0.677,4.05,8.37,1.45,0.21,0.45,11.59,3.67,1.28,2.81,3.68,0.58,0.7
쌍방울,1992,0.249,0.341,0.37,0.711,4.031746031746032,8.055555555555555,1.3253968253968254,0.23015873015873015,0.7142857142857143,11.984126984126984,3.642857142857143,0.7063492063492064,4.190476190476191,5.936507936507937,1.0952380952380953,0.6111111111111112
KIA,2019,0.264,0.336,0.369,0.706,4.201388888888889,8.930555555555555,1.7222222222222223,0.13194444444444445,0.5277777777777778,12.5,3.9305555555555554,0.6041666666666666,3.4444444444444446,6.381944444444445,0.75,0.2152777777777778
한화,2017,0.287,0.351,0.435,0.786,5.111111111111111,10.034722222222221,1.8125,0.1111111111111111,1.0416666666666667,15.194444444444445,4.75,0.4444444444444444,2.888888888888889,6.763888888888889,0.7777777777777778,0.5902777777777778
한화,2016,0.289,0.362,0.431,0.792,5.736111111111111,10.26388888888889,1.6805555555555556,0.1875,0.9861111111111112,15.277777777777779,5.465277777777778,0.4444444444444444,3.5416666666666665,7.118055555555555,0.8541666666666666,0.6041666666666666
LG,1992,0.257,0.331,0.384,0.715,4.5396825396825395,8.682539682539682,1.3650793650793651,0.19047619047619047,0.8571428571428571,13.0,4.277777777777778,0.7063492063492064,3.484126984126984,4.523809523809524,0.8809523809523809,0.5079365079365079
삼성,2019,0.256,0.329,0.389,0.718,4.319444444444445,8.645833333333334,1.5972222222222223,0.18055555555555555,0.8472222222222222,13.145833333333334,4.152777777777778,0.7430555555555556,3.3194444444444446,6.777777777777778,0.7430555555555556,0.4027777777777778
KIA,2007,0.257,0.33,0.364,0.694,3.9603174603174605,8.571428571428571,1.5714285714285714,0.12698412698412698,0.5793650793650794,12.134920634920634,3.6984126984126986,0.5555555555555556,3.3968253968253967,5.0,0.9285714285714286,0.6190476190476191
OB,1983,0.259,0.324,0.362,0.687,4.18,8.63,1.42,0.26,0.5,12.07,3.78,0.6,2.79,3.52,0.63,0.89
KIA,2008,0.26,0.336,0.352,0.689,3.992063492063492,8.69047619047619,1.492063492063492,0.2222222222222222,0.38095238095238093,11.76984126984127,3.6904761904761907,1.0396825396825398,3.5952380952380953,5.095238095238095,0.7698412698412699,0.6746031746031746
롯데,2000,0.26,0.334,0.385,0.719,4.533834586466165,8.917293233082706,1.5488721804511278,0.19548872180451127,0.7819548872180451,13.203007518796992,4.157894736842105,0.6917293233082706,3.3759398496240602,6.2481203007518795,0.6992481203007519,0.6165413533834586
태평양,1990,0.247,0.328,0.341,0.669,4.041666666666667,8.008333333333333,1.4666666666666666,0.20833333333333334,0.39166666666666666,11.066666666666666,3.7,1.1083333333333334,3.691666666666667,4.45,0.775,0.7
넥센,2010,0.262,0.34,0.374,0.714,4.285714285714286,8.759398496240602,1.4962406015037595,0.15037593984962405,0.6541353383458647,12.518796992481203,4.052631578947368,1.0150375939849625,3.6090225563909772,6.571428571428571,0.8947368421052632,0.7142857142857143
삼성,2017,0.279,0.34,0.428,0.768,5.256944444444445,9.854166666666666,1.7708333333333333,0.25,1.0069444444444444,15.145833333333334,4.881944444444445,0.6805555555555556,2.9791666666666665,6.826388888888889,0.6736111111111112,0.4027777777777778
해태,1998,0.258,0.325,0.376,0.701,3.880952380952381,8.468253968253968,1.492063492063492,0.06349206349206349,0.746031746031746,12.325396825396826,3.7063492063492065,0.4603174603174603,2.9126984126984126,5.309523809523809,0.9920634920634921,0.7301587301587301
롯데,2022,0.267,0.328,0.383,0.711,4.201388888888889,9.166666666666666,1.5763888888888888,0.1111111111111111,0.7361111111111112,13.17361111111111,3.9583333333333335,0.4236111111111111,2.8958333333333335,6.881944444444445,0.8819444444444444,0.5069444444444444
한화,2013,0.259,0.343,0.348,0.69,3.75,8.640625,1.65625,0.1015625,0.3671875,11.6015625,3.5,0.546875,3.7421875,7.2890625,1.09375,0.421875
태평양,1992,0.256,0.328,0.38,0.709,4.111111111111111,8.420634920634921,1.619047619047619,0.1984126984126984,0.6904761904761905,12.507936507936508,3.6825396825396823,0.5714285714285714,3.2222222222222223,4.920634920634921,0.746031746031746,0.9285714285714286
한화,1994,0.247,0.324,0.345,0.669,3.8253968253968256,7.9523809523809526,1.3174603174603174,0.11904761904761904,0.5396825396825397,11.126984126984127,3.5238095238095237,0.746031746031746,3.3015873015873014,5.523809523809524,0.7698412698412699,0.8968253968253969
해태,1995,0.242,0.309,0.345,0.654,3.4206349206349205,7.849206349206349,1.2222222222222223,0.1746031746031746,0.5952380952380952,11.206349206349206,3.1507936507936507,1.0317460317460319,2.7063492063492065,5.357142857142857,0.746031746031746,0.6825396825396826
롯데,1983,0.244,0.314,0.366,0.68,3.7,8.07,1.33,0.18,0.78,12.1,3.42,0.76,3.08,4.23,0.71,0.58
LG,2006,0.246,0.306,0.354,0.661,3.626984126984127,8.23015873015873,1.4365079365079365,0.12698412698412698,0.6428571428571429,11.84920634920635,3.4126984126984126,0.6666666666666666,2.619047619047619,6.4523809523809526,0.6825396825396826,0.7301587301587301
롯데,2005,0.253,0.322,0.372,0.694,3.9682539682539684,8.396825396825397,1.6031746031746033,0.18253968253968253,0.6587301587301587,12.341269841269842,3.7301587301587302,0.6984126984126984,2.865079365079365,6.7936507936507935,0.6587301587301587,0.746031746031746
kt,2015,0.273,0.345,0.402,0.748,4.652777777777778,9.333333333333334,1.5347222222222223,0.10416666666666667,0.8958333333333334,13.76388888888889,4.395833333333333,0.8611111111111112,3.5208333333333335,7.722222222222222,0.8194444444444444,0.5208333333333334
한화,2014,0.283,0.359,0.415,0.774,4.8359375,9.7734375,1.7421875,0.1875,0.8125,14.328125,4.640625,0.546875,3.828125,6.5546875,0.9765625,0.390625
해태,1984,0.248,0.317,0.365,0.682,3.69,8.22,1.43,0.1,0.76,12.13,3.43,0.87,3.13,4.96,0.87,0.39
태평양,1995,0.234,0.305,0.345,0.65,3.7063492063492065,7.658730158730159,1.3492063492063493,0.15873015873015872,0.6507936507936508,11.277777777777779,3.484126984126984,0.7380952380952381,3.0873015873015874,6.063492063492063,0.7142857142857143,0.5317460317460317
OB,1994,0.246,0.313,0.348,0.662,3.7857142857142856,8.03968253968254,1.2619047619047619,0.14285714285714285,0.5952380952380952,11.373015873015873,3.642857142857143,0.6428571428571429,2.888888888888889,5.650793650793651,0.6031746031746031,0.7380952380952381
삼성,2020,0.268,0.338,0.394,0.732,4.854166666666667,9.145833333333334,1.4652777777777777,0.08333333333333333,0.8958333333333334,13.465277777777779,4.569444444444445,0.9166666666666666,3.375,6.875,0.8125,0.3472222222222222
LG,2017,0.281,0.348,0.4,0.748,4.854166666666667,9.652777777777779,1.5,0.1388888888888889,0.7638888888888888,13.722222222222221,4.611111111111111,0.5347222222222222,3.0416666666666665,7.090277777777778,0.8541666666666666,0.5277777777777778
한화,2015,0.271,0.36,0.405,0.764,4.979166666666667,9.13888888888889,1.5138888888888888,0.13194444444444445,0.9027777777777778,13.625,4.631944444444445,0.5555555555555556,4.034722222222222,7.868055555555555,0.7777777777777778,0.9652777777777778
해태,1987,0.252,0.321,0.36,0.681,3.638888888888889,8.425925925925926,1.3981481481481481,0.1111111111111111,0.6574074074074074,12.018518518518519,3.4074074074074074,0.8333333333333334,3.1018518518518516,3.509259259259259,0.8888888888888888,0.6296296296296297
현대,1997,0.247,0.327,0.361,0.688,3.9444444444444446,7.888888888888889,1.4206349206349207,0.15079365079365079,0.6507936507936508,11.563492063492063,3.642857142857143,0.8888888888888888,3.365079365079365,5.714285714285714,0.7301587301587301,0.9682539682539683
MBC,1984,0.253,0.322,0.355,0.677,3.75,8.4,1.27,0.35,0.47,11.78,3.41,0.99,3.14,4.46,0.62,0.47
태평양,1988,0.261,0.328,0.368,0.696,3.5833333333333335,8.407407407407407,1.4444444444444444,0.19444444444444445,0.5370370370370371,11.851851851851851,3.3333333333333335,0.7592592592592593,3.138888888888889,3.7222222222222223,0.8148148148148148,0.8796296296296297
롯데,1989,0.247,0.337,0.327,0.664,3.4916666666666667,8.116666666666667,1.2916666666666667,0.19166666666666668,0.31666666666666665,10.741666666666667,3.191666666666667,0.8333333333333334,4.325,4.333333333333333,0.7416666666666667,0.8166666666666667
롯데,2004,0.252,0.327,0.364,0.691,4.007518796992481,8.458646616541353,1.4661654135338347,0.15789473684210525,0.6616541353383458,12.225563909774436,3.7593984962406015,0.9699248120300752,3.1278195488721803,6.413533834586466,0.7443609022556391,0.556390977443609
해태,1982,0.261,0.328,0.408,0.736,4.675,8.7,1.375,0.175,1.05,13.575,4.15,1.9375,2.9375,3.7,0.7375,0.35
LG,2015,0.269,0.339,0.399,0.738,4.534722222222222,9.243055555555555,1.75,0.1527777777777778,0.7916666666666666,13.67361111111111,4.173611111111111,0.7847222222222222,3.2083333333333335,7.472222222222222,0.6805555555555556,0.5208333333333334
KT,2018,0.275,0.34,0.456,0.796,5.256944444444445,9.597222222222221,1.8333333333333333,0.09027777777777778,1.4305555555555556,15.902777777777779,5.006944444444445,0.5555555555555556,3.2222222222222223,7.701388888888889,0.7152777777777778,0.2986111111111111
SK,2000,0.26,0.332,0.383,0.716,4.526315789473684,8.774436090225564,1.4511278195488722,0.17293233082706766,0.7894736842105263,12.93984962406015,4.2556390977443606,0.5037593984962406,3.225563909774436,6.451127819548872,0.8045112781954887,0.5789473684210527
롯데,1990,0.245,0.331,0.335,0.666,3.775,7.883333333333334,1.3583333333333334,0.25,0.3416666666666667,10.766666666666667,3.475,1.0416666666666667,3.8666666666666667,4.175,0.7583333333333333,0.9916666666666667
OB,1987,0.261,0.328,0.34,0.669,3.8425925925925926,8.583333333333334,1.1388888888888888,0.3148148148148148,0.2777777777777778,11.185185185185185,3.6203703703703702,0.6666666666666666,3.1666666666666665,3.4166666666666665,0.8148148148148148,0.6481481481481481
OB,1991,0.25,0.322,0.35,0.672,3.9761904761904763,8.365079365079366,1.3412698412698412,0.30952380952380953,0.46825396825396826,11.73015873015873,3.634920634920635,1.0793650793650793,3.3174603174603177,5.142857142857143,0.6666666666666666,0.7222222222222222
한화,2019,0.256,0.324,0.362,0.686,4.215277777777778,8.67361111111111,1.5486111111111112,0.1111111111111111,0.6111111111111112,12.277777777777779,3.9027777777777777,0.7291666666666666,3.0625,7.569444444444445,0.7777777777777778,0.3055555555555556
빙그레,1986,0.236,0.323,0.325,0.647,3.0833333333333335,7.546296296296297,1.1296296296296295,0.21296296296296297,0.42592592592592593,10.37962962962963,2.8981481481481484,0.7314814814814815,3.888888888888889,4.574074074074074,0.75,0.7777777777777778
OB,1986,0.249,0.319,0.331,0.65,3.4166666666666665,8.148148148148149,1.0555555555555556,0.28703703703703703,0.35185185185185186,10.833333333333334,3.240740740740741,0.7222222222222222,3.111111111111111,3.6481481481481484,0.6574074074074074,0.9629629629629629
롯데,1986,0.248,0.316,0.333,0.649,3.4537037037037037,8.277777777777779,1.2962962962962963,0.25925925925925924,0.3425925925925926,11.12037037037037,3.074074074074074,0.8240740740740741,3.1666666666666665,3.3055555555555554,0.75,0.9259259259259259
MBC,1988,0.26,0.324,0.346,0.67,3.7777777777777777,8.805555555555555,1.2222222222222223,0.25,0.3888888888888889,11.694444444444445,3.4537037037037037,1.0925925925925926,2.9722222222222223,3.5555555555555554,0.6666666666666666,0.6481481481481481
OB,1989,0.247,0.319,0.335,0.653,3.725,8.083333333333334,1.375,0.23333333333333334,0.35,10.975,3.466666666666667,1.125,3.2416666666666667,4.658333333333333,0.5416666666666666,0.6833333333333333
청보,1987,0.242,0.323,0.34,0.664,3.712962962962963,7.851851851851852,1.4074074074074074,0.12962962962962962,0.5,11.018518518518519,3.4444444444444446,1.1759259259259258,3.7037037037037037,4.648148148148148,0.7314814814814815,0.7592592592592593
OB,1988,0.258,0.321,0.349,0.67,3.8703703703703702,8.546296296296296,1.3425925925925926,0.23148148148148148,0.4074074074074074,11.574074074074074,3.5833333333333335,0.8055555555555556,2.9722222222222223,3.462962962962963,0.8425925925925926,0.7222222222222222
삼미,1983,0.245,0.312,0.344,0.656,3.45,8.14,1.13,0.14,0.62,11.41,3.15,0.35,2.82,4.04,0.76,0.73
OB,1996,0.242,0.305,0.355,0.66,3.5396825396825395,8.0,1.4126984126984128,0.18253968253968253,0.6507936507936508,11.73015873015873,3.253968253968254,0.6190476190476191,2.5952380952380953,5.722222222222222,0.7777777777777778,0.5952380952380952
LG,2008,0.256,0.321,0.353,0.674,3.7142857142857144,8.492063492063492,1.3015873015873016,0.18253968253968253,0.5238095238095238,11.73015873015873,3.5476190476190474,0.8809523809523809,2.888888888888889,6.071428571428571,0.7142857142857143,0.6746031746031746
SK,2001,0.26,0.337,0.391,0.728,4.481203007518797,8.593984962406015,1.6165413533834587,0.08270676691729323,0.849624060150376,12.924812030075188,4.172932330827067,0.924812030075188,3.43609022556391,5.7894736842105265,0.7142857142857143,0.9172932330827067
한화,2022,0.245,0.319,0.352,0.671,3.9166666666666665,8.3125,1.5069444444444444,0.13194444444444445,0.6111111111111112,11.916666666666666,3.611111111111111,0.6458333333333334,3.451388888888889,8.777777777777779,0.6388888888888888,0.3194444444444444
LG,2003,0.249,0.32,0.378,0.697,3.827067669172932,8.180451127819548,1.413533834586466,0.21804511278195488,0.7969924812030075,12.421052631578947,3.6466165413533833,1.0150375939849625,3.037593984962406,5.87218045112782,0.6766917293233082,0.556390977443609
NC,2013,0.244,0.32,0.365,0.685,4.0,8.1640625,1.6328125,0.1953125,0.671875,12.203125,3.7890625,1.109375,3.390625,7.4609375,0.734375,0.4296875
삼미,1984,0.237,0.312,0.339,0.651,3.34,7.88,1.34,0.14,0.58,11.24,3.01,0.42,3.32,4.73,0.73,0.75
넥센,2011,0.245,0.323,0.353,0.676,3.8496240601503757,8.007518796992482,1.406015037593985,0.17293233082706766,0.5939849624060151,11.541353383458647,3.5488721804511276,0.7443609022556391,3.4586466165413534,7.458646616541353,0.706766917293233,0.7744360902255639
MBC,1987,0.258,0.32,0.342,0.662,3.5925925925925926,8.50925925925926,1.0833333333333333,0.35185185185185186,0.3333333333333333,11.296296296296296,3.324074074074074,0.8425925925925926,2.740740740740741,3.2685185185185186,0.7407407407407407,0.7870370370370371
해태,2000,0.252,0.333,0.363,0.696,4.421052631578948,8.548872180451127,1.6240601503759398,0.09774436090225563,0.6466165413533834,12.308270676691729,4.037593984962406,0.849624060150376,3.962406015037594,6.511278195488722,0.8045112781954887,0.48120300751879697
태평양,1991,0.238,0.314,0.338,0.652,3.380952380952381,7.746031746031746,1.6507936507936507,0.1984126984126984,0.40476190476190477,11.007936507936508,3.134920634920635,1.1349206349206349,3.357142857142857,4.746031746031746,0.6349206349206349,0.6746031746031746
롯데,1982,0.256,0.344,0.373,0.717,4.4125,8.425,1.4,0.1,0.7375,12.2375,4.0625,1.0375,4.075,3.9375,0.7625,0.5125
한화,2018,0.275,0.341,0.422,0.763,5.0625,9.506944444444445,1.7291666666666667,0.09722222222222222,1.0486111111111112,14.57638888888889,4.638888888888889,0.8194444444444444,2.9166666666666665,7.625,0.7847222222222222,0.2152777777777778
한화,2021,0.237,0.334,0.341,0.675,4.159722222222222,7.715277777777778,1.4791666666666667,0.11805555555555555,0.5555555555555556,11.097222222222221,3.8472222222222223,0.7638888888888888,4.388888888888889,8.930555555555555,0.7638888888888888,0.3680555555555556
LG,1991,0.244,0.317,0.341,0.658,3.746031746031746,8.007936507936508,1.253968253968254,0.3253968253968254,0.42063492063492064,11.174603174603174,3.4126984126984126,0.873015873015873,3.1746031746031744,3.7698412698412698,0.9365079365079365,0.5317460317460317
한화,2010,0.244,0.331,0.359,0.69,4.082706766917293,7.917293233082707,1.2030075187969924,0.09774436090225563,0.7819548872180451,11.661654135338345,3.819548872180451,0.9097744360902256,3.736842105263158,7.090225563909774,0.7969924812030075,0.5639097744360902
롯데,2003,0.256,0.317,0.365,0.682,3.691729323308271,8.593984962406015,1.744360902255639,0.13533834586466165,0.5488721804511278,12.25563909774436,3.3909774436090228,0.631578947368421,2.5413533834586466,6.37593984962406,0.5639097744360902,0.6240601503759399
롯데,2019,0.25,0.316,0.358,0.674,4.013888888888889,8.54861111111111,1.4861111111111112,0.1527777777777778,0.625,12.215277777777779,3.7847222222222223,0.4305555555555556,2.986111111111111,7.534722222222222,0.75,0.24305555555555555
KIA,2021,0.248,0.337,0.336,0.673,3.9444444444444446,8.319444444444445,1.2708333333333333,0.14583333333333334,0.4583333333333333,11.256944444444445,3.7916666666666665,0.5069444444444444,4.131944444444445,6.395833333333333,0.8263888888888888,0.2847222222222222
태평양,1993,0.227,0.293,0.302,0.595,2.7142857142857144,7.246031746031746,1.3412698412698412,0.11904761904761904,0.2777777777777778,9.658730158730158,2.492063492063492,0.6349206349206349,2.7222222222222223,6.158730158730159,0.7936507936507936,0.8253968253968254
SK,2020,0.25,0.329,0.383,0.711,4.402777777777778,8.416666666666666,1.2291666666666667,0.11805555555555555,0.9930555555555556,12.86111111111111,4.131944444444445,0.5625,3.548611111111111,6.8125,0.7777777777777778,0.3402777777777778
쌍방울,1993,0.225,0.302,0.301,0.603,2.9047619047619047,7.166666666666667,1.0952380952380953,0.1111111111111111,0.36507936507936506,9.579365079365079,2.7142857142857144,0.9285714285714286,3.111111111111111,5.817460317460317,0.6984126984126984,0.5873015873015873
kt,2017,0.276,0.332,0.41,0.742,4.548611111111111,9.444444444444445,1.9027777777777777,0.11805555555555555,0.8263888888888888,14.0625,4.340277777777778,0.5972222222222222,2.5972222222222223,7.0625,0.8194444444444444,0.4305555555555556
NC,2018,0.261,0.329,0.404,0.733,4.583333333333333,8.88888888888889,1.6180555555555556,0.125,0.9930555555555556,13.73611111111111,4.368055555555555,0.5694444444444444,2.9652777777777777,7.506944444444445,0.7986111111111112,0.24305555555555555
kt,2016,0.276,0.345,0.394,0.738,4.666666666666667,9.506944444444445,1.4861111111111112,0.0763888888888889,0.8055555555555556,13.5625,4.4375,0.6666666666666666,3.4652777777777777,6.479166666666667,0.9027777777777778,0.4513888888888889
롯데,1997,0.237,0.305,0.345,0.65,3.4444444444444446,7.634920634920635,1.3968253968253967,0.15873015873015872,0.5952380952380952,11.134920634920634,3.261904761904762,0.873015873015873,2.8492063492063493,6.357142857142857,0.7063492063492064,0.6984126984126984
MBC,1985,0.246,0.313,0.322,0.635,3.1363636363636362,8.10909090909091,1.1545454545454545,0.17272727272727273,0.33636363636363636,10.618181818181819,2.881818181818182,1.1727272727272726,2.9454545454545453,4.109090909090909,0.5909090909090909,0.4909090909090909
청보,1986,0.219,0.293,0.322,0.615,2.9444444444444446,6.9907407407407405,1.2777777777777777,0.09259259259259259,0.6111111111111112,10.287037037037036,2.9814814814814814,0.4351851851851852,3.0277777777777777,4.796296296296297,0.7962962962962963,0.7962962962962963
OB,1990,0.231,0.31,0.329,0.639,3.3666666666666667,7.508333333333334,1.275,0.18333333333333332,0.5166666666666667,10.7,3.1666666666666665,0.6916666666666667,3.5416666666666665,4.683333333333334,0.6416666666666667,0.55
롯데,2002,0.245,0.305,0.356,0.661,3.481203007518797,8.308270676691729,1.5488721804511278,0.14285714285714285,0.6390977443609023,12.06015037593985,3.330827067669173,0.5714285714285714,2.43609022556391,7.353383458646617,0.5639097744360902,0.3684210526315789
쌍방울,1999,0.248,0.32,0.358,0.678,3.962121212121212,8.393939393939394,1.3409090909090908,0.21212121212121213,0.6515151515151515,12.113636363636363,3.757575757575758,0.9545454545454546,3.1666666666666665,6.878787878787879,0.5151515151515151,0.5757575757575758
삼미,1982,0.24,0.304,0.345,0.648,3.775,7.9625,1.4625,0.25,0.5,11.425,3.4,0.925,2.7625,4.6125,0.55,0.4125
KIA,2015,0.251,0.326,0.392,0.718,4.5,8.3125,1.5486111111111112,0.1527777777777778,0.9444444444444444,13.0,4.180555555555555,0.7986111111111112,3.1527777777777777,7.819444444444445,0.7291666666666666,0.5486111111111112
한화,2020,0.245,0.32,0.338,0.658,3.826388888888889,8.256944444444445,1.3541666666666667,0.08333333333333333,0.5486111111111112,11.42361111111111,3.6319444444444446,0.3541666666666667,3.2083333333333335,8.07638888888889,0.8263888888888888,0.3125
